country,commodity,year,consumption,ending_stocks,exports,imports,production,world_price,yield
Africa,Beef and veal,2004,5424341.6,4.8999999999999995,205005.9,552720.1,5076627.4,,
Africa,Beef and veal,2005,5790334.0,274.8,209204.80000000002,643826.2,5355982.399999999,,
Africa,Beef and veal,2006,6015345.4,274.8,207213.6,712215.2,5510343.8,,
Africa,Beef and veal,2007,6115653.8,274.8,229429.69999999998,700581.6,5644501.8,,
Africa,Beef and veal,2008,6157484.1,274.8,227703.1,573063.0,5812124.2,,
Africa,Beef and veal,2009,6337238.6,274.8,234713.8,599341.4,5972611.0,,
Africa,Beef and veal,2010,6644955.600000001,284.8,333524.3,667949.0,6310540.9,,
Africa,Beef and veal,2011,6793005.600000001,344.8,237208.0,743905.8,6286367.8,,
Africa,Beef and veal,2012,6830229.4,364.8,260539.0,791733.8999999999,6299054.5,,
Africa,Beef and veal,2013,7110787.9,374.8,306310.8,846848.2000000001,6570260.5,,
Africa,Beef and veal,2014,7243041.0,364.8,272780.1,1001758.1,6514053.1,,
Africa,Beef and veal,2015,7362974.6,374.8,370808.2,960282.7,6773510.100000001,,
Africa,Beef and veal,2016,7127606.300000001,374.8,253302.5,987784.3,6393124.600000001,,
Africa,Beef and veal,2017,7041271.899999999,374.8,321257.7,875464.6,6487064.9,,
Africa,Beef and veal,2018,7127127.4,374.8,305381.6,834238.7999999999,6598270.3,,
Africa,Beef and veal,2019,7384454.5,374.8,270223.2,837811.6,6816866.100000001,,
Africa,Beef and veal,2020,7098335.699999999,381.79999999999995,236396.19999999998,736908.2,6597830.600000001,,
Africa,Beef and veal,2021,7379305.0,381.79999999999995,248493.59999999998,891828.3,6735970.3,,
Africa,Beef and veal,2022,7333297.4,381.79999999999995,230565.0,855494.0,6708368.4,,
Africa,Beef and veal,2023,7335802.7,381.79999999999995,234851.40000000002,856576.0,6714078.1,,
Africa,Beef and veal,2024,7441268.100000001,381.79999999999995,246386.2,929871.6,6757782.7,,
Africa,Butter and other fats and oils derived from milk,2004,337797.7,1000.0,1733.2,94178.6,245353.1,,
Africa,Butter and other fats and oils derived from milk,2005,364730.6,1000.0,1641.3999999999999,108895.5,257477.4,,
Africa,Butter and other fats and oils derived from milk,2006,359528.39999999997,1000.0,1609.1,91222.3,269916.0,,
Africa,Butter and other fats and oils derived from milk,2007,391912.0,1000.0,1963.0,104492.7,289383.4,,
Africa,Butter and other fats and oils derived from milk,2008,404533.8,1000.0,13124.4,124314.7,293344.3,,
Africa,Butter and other fats and oils derived from milk,2009,395727.8,1000.0,5996.5,97870.2,303854.89999999997,,
Africa,Butter and other fats and oils derived from milk,2010,395630.9,1000.0,12710.800000000001,97448.7,310893.89999999997,,
Africa,Butter and other fats and oils derived from milk,2011,478816.1,1000.0,11489.0,176333.59999999998,313972.5,,
Africa,Butter and other fats and oils derived from milk,2012,436198.2,1000.0,12982.300000000001,122418.40000000001,326763.0,,
Africa,Butter and other fats and oils derived from milk,2013,427734.69999999995,1000.0,13588.2,119025.3,322298.60000000003,,
Africa,Butter and other fats and oils derived from milk,2014,451639.4,1000.0,18404.9,139206.8,330838.39999999997,,
Africa,Butter and other fats and oils derived from milk,2015,432185.5,1000.0,11070.7,127580.9,315676.2,,
Africa,Butter and other fats and oils derived from milk,2016,437666.1,1000.0,8479.699999999999,128689.9,317456.8,,
Africa,Butter and other fats and oils derived from milk,2017,395353.4,1000.0,7147.9,82261.1,320241.30000000005,,
Africa,Butter and other fats and oils derived from milk,2018,403134.8,1000.0,5618.400000000001,85727.09999999999,323027.10000000003,,
Africa,Butter and other fats and oils derived from milk,2019,382153.6,1000.0,6584.8,76726.0,312013.6,,
Africa,Butter and other fats and oils derived from milk,2020,412838.6,1000.0,8050.599999999999,91586.1,329304.39999999997,,
Africa,Butter and other fats and oils derived from milk,2021,399049.6,1000.0,10511.6,73420.4,336142.10000000003,,
Africa,Butter and other fats and oils derived from milk,2022,388094.10000000003,1000.0,8464.7,73232.1,323327.9,,
Africa,Butter and other fats and oils derived from milk,2023,369316.8,1000.0,11191.1,55750.100000000006,324759.1,,
Africa,Butter and other fats and oils derived from milk,2024,361490.7,1000.0,10247.5,47546.100000000006,324193.30000000005,,
Africa,"Cheese, fresh or processed",2004,959807.4,2000.0,35283.200000000004,80046.3,915045.6000000001,,
Africa,"Cheese, fresh or processed",2005,996520.4,2000.0,46127.4,84851.29999999999,957797.8,,
Africa,"Cheese, fresh or processed",2006,1002009.6,2000.0,44742.0,81489.3,965263.6,,
Africa,"Cheese, fresh or processed",2007,1042424.2999999999,2000.0,57206.4,98231.8,1001400.0,,
Africa,"Cheese, fresh or processed",2008,1036641.7,2000.0,63999.0,96727.3,1003914.8,,
Africa,"Cheese, fresh or processed",2009,971094.2999999999,2000.0,157016.1,112670.3,1015441.4,,
Africa,"Cheese, fresh or processed",2010,928331.7,2000.0,200998.6,110240.3,1019091.6,,
Africa,"Cheese, fresh or processed",2011,975977.7000000001,2000.0,206896.9,154318.7,1028557.4999999999,,
Africa,"Cheese, fresh or processed",2012,1031665.5000000001,2000.0,150987.0,137860.3,1044794.0000000001,,
Africa,"Cheese, fresh or processed",2013,1024554.0000000001,2000.0,170521.7,164215.0,1030862.4,,
Africa,"Cheese, fresh or processed",2014,969059.4,2000.0,169216.90000000002,145452.9,992825.6,,
Africa,"Cheese, fresh or processed",2015,973283.6,2000.0,150907.80000000002,152170.09999999998,972023.4,,
Africa,"Cheese, fresh or processed",2016,982198.8,2000.0,153761.30000000002,172740.1,963222.2000000001,,
Africa,"Cheese, fresh or processed",2017,1008367.4,2000.0,133011.1,132280.1,1009100.7,,
Africa,"Cheese, fresh or processed",2018,1057237.3,2000.0,127241.0,147400.1,1037080.6,,
Africa,"Cheese, fresh or processed",2019,1029716.1000000001,2000.0,157854.7,146970.1,1040602.7999999999,,
Africa,"Cheese, fresh or processed",2020,1120743.8,2000.0,109158.5,148518.1,1081386.4000000001,,
Africa,"Cheese, fresh or processed",2021,1132888.8,2000.0,69256.5,156552.1,1045595.4999999999,,
Africa,"Cheese, fresh or processed",2022,1113670.5,2000.0,45328.4,145210.1,1013791.1,,
Africa,"Cheese, fresh or processed",2023,1109447.9,2000.0,43555.2,145610.09999999998,1007395.3,,
Africa,"Cheese, fresh or processed",2024,1105264.1,2000.0,43579.4,144346.1,1004499.8,,
Africa,"Eggs, in shell, preserved or cooked",2004,2323493.8000000003,4.8999999999999995,12204.800000000001,39612.4,2296086.0,,
Africa,"Eggs, in shell, preserved or cooked",2005,2379335.3000000003,4.8999999999999995,6297.6,43300.5,2342332.1,,
Africa,"Eggs, in shell, preserved or cooked",2006,2486625.9,4.8999999999999995,6304.0,44925.0,2448004.7,,
Africa,"Eggs, in shell, preserved or cooked",2007,2624598.8000000003,4.8999999999999995,4181.099999999999,43114.1,2585665.4,,
Africa,"Eggs, in shell, preserved or cooked",2008,2745716.9,4.8999999999999995,5024.5,50426.4,2700314.6,,
Africa,"Eggs, in shell, preserved or cooked",2009,2688190.0999999996,4.8999999999999995,7006.5,45289.6,2649906.5,,
Africa,"Eggs, in shell, preserved or cooked",2010,2872646.3,4.8999999999999995,14027.4,66497.7,2820175.6,,
Africa,"Eggs, in shell, preserved or cooked",2011,3030021.6999999997,4.8999999999999995,12041.2,83006.8,2959055.6,,
Africa,"Eggs, in shell, preserved or cooked",2012,3249127.5999999996,4.8999999999999995,17337.5,93061.09999999999,3173403.8,,
Africa,"Eggs, in shell, preserved or cooked",2013,3278109.5999999996,4.8999999999999995,27337.5,77003.6,3228443.4,,
Africa,"Eggs, in shell, preserved or cooked",2014,3369913.2,4.8999999999999995,26615.300000000003,76046.09999999999,3320482.3000000003,,
Africa,"Eggs, in shell, preserved or cooked",2015,3382956.4,4.8999999999999995,32226.399999999998,66071.0,3349111.6,,
Africa,"Eggs, in shell, preserved or cooked",2016,3344744.5,4.8999999999999995,30337.399999999998,74144.5,3300937.3000000003,,
Africa,"Eggs, in shell, preserved or cooked",2017,3491253.8,4.8999999999999995,32498.5,76013.90000000001,3447738.3,,
Africa,"Eggs, in shell, preserved or cooked",2018,3581043.4,4.8999999999999995,28567.1,95064.0,3514546.4000000004,,
Africa,"Eggs, in shell, preserved or cooked",2019,3869256.6,4.8999999999999995,33235.9,75486.3,3827006.0,,
Africa,"Eggs, in shell, preserved or cooked",2020,4081653.6,4.8999999999999995,25781.9,61621.7,4045813.6,,
Africa,"Eggs, in shell, preserved or cooked",2021,4039402.8,4.8999999999999995,25392.9,99193.8,3965601.7,,
Africa,"Eggs, in shell, preserved or cooked",2022,4039881.9,4.8999999999999995,63214.3,64089.0,4039007.2,,
Africa,"Eggs, in shell, preserved or cooked",2023,4077293.4,4.8999999999999995,63148.200000000004,64852.7,4075588.8,,
Africa,"Eggs, in shell, preserved or cooked",2024,4116639.1000000006,4.8999999999999995,63153.1,65764.1,4114027.9,,
Africa,Fresh dairy products,2004,29401925.3,0.0,0.0,0.0,29401925.3,,
Africa,Fresh dairy products,2005,30797368.299999997,0.0,0.0,0.0,30797368.299999997,,
Africa,Fresh dairy products,2006,31356239.099999998,0.0,0.0,0.0,31356239.099999998,,
Africa,Fresh dairy products,2007,31876000.599999998,0.0,0.0,0.0,31876000.599999998,,
Africa,Fresh dairy products,2008,33408253.400000002,0.0,0.0,0.0,33408253.400000002,,
Africa,Fresh dairy products,2009,33625468.6,0.0,0.0,0.0,33625468.6,,
Africa,Fresh dairy products,2010,35432981.9,0.0,0.0,0.0,35432981.9,,
Africa,Fresh dairy products,2011,35458978.4,0.0,0.0,0.0,35458978.4,,
Africa,Fresh dairy products,2012,33361117.400000002,0.0,0.0,0.0,33361117.400000002,,
Africa,Fresh dairy products,2013,32815700.1,0.0,0.0,0.0,32815700.1,,
Africa,Fresh dairy products,2014,33350499.7,0.0,0.0,0.0,33350499.7,,
Africa,Fresh dairy products,2015,33139138.200000003,0.0,0.0,0.0,33139138.200000003,,
Africa,Fresh dairy products,2016,34080348.599999994,0.0,0.0,0.0,34080348.599999994,,
Africa,Fresh dairy products,2017,34093839.099999994,0.0,0.0,0.0,34093839.099999994,,
Africa,Fresh dairy products,2018,34151003.199999996,0.0,0.0,0.0,34151003.199999996,,
Africa,Fresh dairy products,2019,34663600.1,0.0,0.0,0.0,34663600.1,,
Africa,Fresh dairy products,2020,36143590.1,0.0,0.0,0.0,36143590.1,,
Africa,Fresh dairy products,2021,36577116.800000004,0.0,0.0,0.0,36577116.800000004,,
Africa,Fresh dairy products,2022,36007423.5,0.0,0.0,0.0,36007423.5,,
Africa,Fresh dairy products,2023,36566050.1,0.0,0.0,0.0,36566050.1,,
Africa,Fresh dairy products,2024,37174742.9,0.0,0.0,0.0,37174742.9,,
Africa,Maize (corn),2004,57890227.0,7201200.600000001,3523958.0999999996,13579683.5,47015202.599999994,,1.6953
Africa,Maize (corn),2005,59162365.8,7888210.4,1615589.0999999999,12398243.200000001,49066722.5,,1.7797
Africa,Maize (corn),2006,62271343.3,7678200.5,2302051.4,13644704.100000001,50718681.8,,1.7819
Africa,Maize (corn),2007,64670002.6,8054100.5,3433212.3000000003,12751733.5,55727382.5,,1.7782
Africa,Maize (corn),2008,67724374.80000001,10177020.399999999,3238179.8,13452612.5,59632863.2,,1.9309
Africa,Maize (corn),2009,73023647.2,11247720.5,4825117.7,14004713.6,64914752.4,,2.017
Africa,Maize (corn),2010,75243934.39999999,10545940.5,5271890.1,14509657.8,65304387.9,,1.9301
Africa,Maize (corn),2011,78962029.2,12204030.5,4156065.4999999995,15730053.700000001,69046132.3,,2.0051
Africa,Maize (corn),2012,83326612.89999999,10692970.5,4134501.8,14247373.4,71702682.6,,1.9465
Africa,Maize (corn),2013,87616703.7,14089150.5,4570941.0,18460073.799999997,77123752.39999999,,2.0747
Africa,Maize (corn),2014,90367743.3,13871270.399999999,3445361.5,21657823.5,71937402.5,,2.0034
Africa,Maize (corn),2015,92763355.4,13662990.5,2811809.5,22956323.799999997,72410562.60000001,,2.0118
Africa,Maize (corn),2016,98259823.69999999,18943590.5,4200711.2,20223379.3,87517757.10000001,,2.2215
Africa,Maize (corn),2017,103096474.10000001,18713300.5,3847084.8000000003,22559234.0,84154036.5,,2.2101
Africa,Maize (corn),2018,101546132.80000001,17588000.5,3068982.0,21697593.9,81792222.4,,2.1684
Africa,Maize (corn),2019,109547886.3,20087000.5,4293638.7,24990264.3,91350262.4,,2.2519
Africa,Maize (corn),2020,112425964.5,23392000.5,5593280.6,22940004.0,98384242.5,,2.4476
Africa,Maize (corn),2021,110142863.3,20975000.599999998,5422621.8,20334524.2,92813962.5,,2.3118
Africa,Maize (corn),2022,108666589.0,20790000.599999998,5407776.0,19934193.9,93955172.60000001,,2.3053
Africa,Maize (corn),2023,108474684.2,19165001.599999998,3797683.8,22857704.0,87789666.6,,2.1443
Africa,Maize (corn),2024,107682218.9,18958325.9,3980191.1,22670638.299999997,88785097.4,,2.1513
Africa,Pigmeat,2004,1138505.3,4.8999999999999995,11364.5,81727.40000000001,1068142.4,,
Africa,Pigmeat,2005,1172816.4,4.8999999999999995,26767.5,88470.6,1111113.4,,
Africa,Pigmeat,2006,1240349.2000000002,4.8999999999999995,7085.4,105541.5,1141893.1,,
Africa,Pigmeat,2007,1312102.7,4.8999999999999995,6774.4,124387.1,1194489.9000000001,,
Africa,Pigmeat,2008,1365598.2,4.8999999999999995,9466.8,126010.7,1249054.3,,
Africa,Pigmeat,2009,1412303.2,4.8999999999999995,7330.7,155198.90000000002,1264435.0999999999,,
Africa,Pigmeat,2010,1469094.7000000002,4.8999999999999995,12653.6,167841.1,1313907.2000000002,,
Africa,Pigmeat,2011,1561074.3,4.8999999999999995,27703.600000000002,220531.7,1368246.2,,
Africa,Pigmeat,2012,1639648.4000000001,4.8999999999999995,13434.0,208338.0,1444744.3,,
Africa,Pigmeat,2013,1700860.5,4.8999999999999995,15457.5,209470.9,1506847.0,,
Africa,Pigmeat,2014,1784295.1,4.8999999999999995,15788.1,223754.0,1576329.2,,
Africa,Pigmeat,2015,1830262.4000000001,4.8999999999999995,22984.100000000002,234228.19999999998,1619018.3,,
Africa,Pigmeat,2016,1857090.0999999999,4.8999999999999995,16035.199999999999,208942.0,1664183.2999999998,,
Africa,Pigmeat,2017,1933434.9,4.8999999999999995,18452.6,210777.09999999998,1741110.5,,
Africa,Pigmeat,2018,2106595.0,4.8999999999999995,18016.100000000002,212410.30000000002,1912200.7000000002,,
Africa,Pigmeat,2019,2085038.5999999999,4.8999999999999995,18203.800000000003,193635.3,1909607.0,,
Africa,Pigmeat,2020,2103428.6,4.8999999999999995,17664.4,190417.30000000002,1930675.7,,
Africa,Pigmeat,2021,2176072.2,4.8999999999999995,20015.2,217969.5,1978118.0,,
Africa,Pigmeat,2022,2311901.1999999997,4.8999999999999995,18988.1,228034.3,2102855.0,,
Africa,Pigmeat,2023,2289306.6,4.8999999999999995,18723.600000000002,203779.1,2104251.0,,
Africa,Pigmeat,2024,2304262.2,4.8999999999999995,20972.5,216072.8,2109161.8,,
Africa,Poultry meat,2004,4033338.5,4.8999999999999995,55644.7,677685.8999999999,3411297.2,,
Africa,Poultry meat,2005,4233318.8,4.8999999999999995,29721.0,728999.6,3534040.3000000003,,
Africa,Poultry meat,2006,4389558.9,4.8999999999999995,17662.600000000002,832727.2000000001,3574494.4,,
Africa,Poultry meat,2007,4853005.100000001,4.8999999999999995,18308.0,880941.0,3990372.0,,
Africa,Poultry meat,2008,5180217.0,4.8999999999999995,22081.399999999998,937983.1000000001,4264315.3,,
Africa,Poultry meat,2009,5420291.100000001,4.8999999999999995,82307.8,1045970.0,4456628.899999999,,
Africa,Poultry meat,2010,5999349.5,4.8999999999999995,143911.30000000002,1389646.4000000001,4753614.4,,
Africa,Poultry meat,2011,6331717.6,4.8999999999999995,109274.1,1569079.6,4871912.1,,
Africa,Poultry meat,2012,6739545.9,4.8999999999999995,89155.3,1857262.9,4971438.4,,
Africa,Poultry meat,2013,7012361.3,4.8999999999999995,150501.8,1819386.0,5343477.2,,
Africa,Poultry meat,2014,7303721.0,4.8999999999999995,148218.3,1890530.6,5561408.7,,
Africa,Poultry meat,2015,7472602.899999999,4.8999999999999995,129232.40000000001,1861311.0999999999,5740524.3,,
Africa,Poultry meat,2016,7561806.3,4.8999999999999995,116386.9,1921528.1,5756665.100000001,,
Africa,Poultry meat,2017,8256182.6,4.8999999999999995,124176.8,2141491.9,6238867.4,,
Africa,Poultry meat,2018,8553065.6,4.8999999999999995,100058.5,2166572.5,6486551.6,,
Africa,Poultry meat,2019,8841315.7,4.8999999999999995,105380.70000000001,2118363.0,6828333.4,,
Africa,Poultry meat,2020,9305489.100000001,4.8999999999999995,129870.59999999999,2169704.4,7265655.300000001,,
Africa,Poultry meat,2021,10097951.8,4.8999999999999995,130073.1,2409421.6,7818603.3,,
Africa,Poultry meat,2022,9992677.7,4.8999999999999995,146194.1,2388039.6999999997,7750832.1,,
Africa,Poultry meat,2023,9771766.0,4.8999999999999995,140742.1,2341673.8,7570834.300000001,,
Africa,Poultry meat,2024,10079412.5,4.8999999999999995,149061.0,2401308.9,7827164.6,,
Africa,Raw milk from bovine animals,2004,0.0,0.0,0.0,0.0,30688211.0,,0.5692
Africa,Raw milk from bovine animals,2005,0.0,0.0,0.0,0.0,32563283.1,,0.6017
Africa,Raw milk from bovine animals,2006,0.0,0.0,0.0,0.0,33478464.5,,0.585
Africa,Raw milk from bovine animals,2007,0.0,0.0,0.0,0.0,33836723.9,,0.5608
Africa,Raw milk from bovine animals,2008,0.0,0.0,0.0,0.0,35027532.7,,0.5703
Africa,Raw milk from bovine animals,2009,0.0,0.0,0.0,0.0,35236170.8,,0.5388
Africa,Raw milk from bovine animals,2010,0.0,0.0,0.0,0.0,37100715.199999996,,0.5706
Africa,Raw milk from bovine animals,2011,0.0,0.0,0.0,0.0,37459068.3,,0.5619
Africa,Raw milk from bovine animals,2012,0.0,0.0,0.0,0.0,36340719.9,,0.6025
Africa,Raw milk from bovine animals,2013,0.0,0.0,0.0,0.0,35862724.699999996,,0.5927
Africa,Raw milk from bovine animals,2014,0.0,0.0,0.0,0.0,36092081.5,,0.5863
Africa,Raw milk from bovine animals,2015,0.0,0.0,0.0,0.0,35548129.699999996,,0.5636
Africa,Raw milk from bovine animals,2016,0.0,0.0,0.0,0.0,36272945.3,,0.569
Africa,Raw milk from bovine animals,2017,0.0,0.0,0.0,0.0,36210620.5,,0.5738
Africa,Raw milk from bovine animals,2018,0.0,0.0,0.0,0.0,36714509.1,,0.6148
Africa,Raw milk from bovine animals,2019,0.0,0.0,0.0,0.0,37359859.900000006,,0.6293
Africa,Raw milk from bovine animals,2020,0.0,0.0,0.0,0.0,39256350.5,,0.6662
Africa,Raw milk from bovine animals,2021,0.0,0.0,0.0,0.0,39866054.4,,0.6576
Africa,Raw milk from bovine animals,2022,0.0,0.0,0.0,0.0,38790107.300000004,,0.6359
Africa,Raw milk from bovine animals,2023,0.0,0.0,0.0,0.0,39265706.9,,0.6313
Africa,Raw milk from bovine animals,2024,0.0,0.0,0.0,0.0,39762222.4,,0.6269
Africa,Refined sugar,2004,0.0,0.0,1361782.6,4642259.600000001,0.0,,
Africa,Refined sugar,2005,0.0,0.0,1213002.9,4322001.0,0.0,,
Africa,Refined sugar,2006,0.0,0.0,1587409.2,4537410.8,0.0,,
Africa,Refined sugar,2007,0.0,0.0,1483727.7999999998,5166170.100000001,0.0,,
Africa,Refined sugar,2008,0.0,0.0,1372838.0,4776254.9,0.0,,
Africa,Refined sugar,2009,0.0,0.0,1626003.2000000002,5201259.2,0.0,,
Africa,Refined sugar,2010,0.0,0.0,2185580.4,4797336.8,0.0,,
Africa,Refined sugar,2011,0.0,0.0,2195002.8000000003,5372667.6,0.0,,
Africa,Refined sugar,2012,0.0,0.0,2810002.4,6574334.2,0.0,,
Africa,Refined sugar,2013,0.0,0.0,2689002.7,5602334.2,0.0,,
Africa,Refined sugar,2014,0.0,0.0,3262003.0,7105000.9,0.0,,
Africa,Refined sugar,2015,0.0,0.0,3440003.0,6360667.7,0.0,,
Africa,Refined sugar,2016,0.0,0.0,3833002.8000000003,7638667.6,0.0,,
Africa,Refined sugar,2017,0.0,0.0,3434002.9,7339667.7,0.0,,
Africa,Refined sugar,2018,0.0,0.0,3414002.5999999996,7283588.800000001,0.0,,
Africa,Refined sugar,2019,0.0,0.0,3754321.0,8142001.100000001,0.0,,
Africa,Refined sugar,2020,0.0,0.0,4706494.2,8192591.3,0.0,,
Africa,Refined sugar,2021,0.0,0.0,4849002.6,8563001.1,0.0,,
Africa,Refined sugar,2022,0.0,0.0,4826002.5,8716667.799999999,0.0,,
Africa,Refined sugar,2023,0.0,0.0,2922002.9,7467897.7,0.0,,
Africa,Refined sugar,2024,0.0,0.0,3150003.0,7214136.4,0.0,,
Africa,Rice,2004,20503193.9,3571790.4,1101314.5,9953974.700000001,12595473.4,,1.524
Africa,Rice,2005,21836214.9,3126190.5,1139523.6,9309525.100000001,13220613.5,,1.5441
Africa,Rice,2006,22526022.9,2978550.4,1286365.6,9532664.9,14132083.5,,1.5969
Africa,Rice,2007,22809745.0,2877890.6,862983.3999999999,9634915.2,13937153.5,,1.6048
Africa,Rice,2008,24057544.900000002,3541920.4,637993.2,9353684.4,16005883.5,,1.7058
Africa,Rice,2009,24753905.0,2742420.5,873553.1,9279104.7,15548853.5,,1.7395
Africa,Rice,2010,27497647.099999998,3279480.6,270060.8,10699888.4,17604879.6,,1.6016
Africa,Rice,2011,29671616.900000002,4687070.6,467411.1,14116354.5,17430263.5,,1.5971
Africa,Rice,2012,31750694.9,4977220.5,753623.1,13422754.5,19371713.3,,1.6044
Africa,Rice,2013,33487684.9,5598220.4,628682.9,14363504.3,20373863.4,,1.6439
Africa,Rice,2014,35032064.8,6107800.4,671152.7999999999,14636064.200000001,21576733.3,,1.6596
Africa,Rice,2015,36382917.0,5254400.3,733450.7999999999,13878614.299999999,22384353.299999997,,1.5795
Africa,Rice,2016,38086654.9,6465800.3,621323.1,15741204.700000001,24178173.4,,1.6326
Africa,Rice,2017,38932122.0,6639000.399999999,685475.9,17089774.9,22701023.099999998,,1.5891
Africa,Rice,2018,38959145.0,5745400.5,579062.9,16683264.599999998,21961343.2,,1.4448
Africa,Rice,2019,39354424.0,4771750.399999999,621953.7000000001,14722004.5,24280723.099999998,,1.546
Africa,Rice,2020,41245405.0,6340050.3,778292.9,17999214.400000002,25592783.3,,1.5783
Africa,Rice,2021,42266840.4,6523600.4,1178667.3,18579274.8,25049783.1,,1.5321
Africa,Rice,2022,42792302.5,6353900.4,987495.5,17438054.599999998,26172043.3,,1.5018
Africa,Rice,2023,43221314.9,5819200.300000001,704043.5,16135574.8,27255083.6,,1.5128
Africa,Rice,2024,44982651.0,6161001.3,794103.7999999999,17807205.2,28311350.5,,1.5089
Africa,Soya beans,2004,2390889.2,131004.5,44226.2,1175282.3,1283833.1,,1.106
Africa,Soya beans,2005,2619030.4,146004.5,92226.20000000001,1366423.6,1359833.1,,1.1057
Africa,Soya beans,2006,3295750.5999999996,227004.5,40746.200000000004,1943637.8,1473859.0,,1.2149
Africa,Soya beans,2007,3201558.5999999996,188004.5,38556.3,1938282.0,1262833.0,,1.0353
Africa,Soya beans,2008,3661160.3,253004.4,87556.29999999999,2187413.5999999996,1626302.9,,1.1046
Africa,Soya beans,2009,3775628.5,314004.2,172556.3,2288891.8,1720292.8,,1.1773
Africa,Soya beans,2010,3975628.3,314004.2,141556.3,2318891.8,1798292.8,,1.1706
Africa,Soya beans,2011,4042717.8,408004.3,116466.3,2191891.4,2061292.8000000003,,1.2386
Africa,Soya beans,2012,4606588.1,311004.3,257466.3,2410761.8000000003,2356292.6,,1.241
Africa,Soya beans,2013,4706587.6,164004.2,144466.19999999998,2349761.1999999997,2354292.5,,1.1831
Africa,Soya beans,2014,5424497.7,235004.0,142466.19999999998,2921751.2,2716212.5,,1.3482
Africa,Soya beans,2015,5146497.1,195004.1,105466.2,2290750.9,2921212.5,,1.3816
Africa,Soya beans,2016,6530497.8,369004.0,112466.2,3429751.5,3387212.5,,1.4596
Africa,Soya beans,2017,7158887.7,612004.1,262266.1,4051471.3000000003,3612682.5,,1.418
Africa,Soya beans,2018,7589767.7,870004.0,314266.1,4803351.1,3358682.5,,1.2723
Africa,Soya beans,2019,8985348.0,558004.0,645236.1,5538901.600000001,3779682.5,,1.35
Africa,Soya beans,2020,9665247.799999999,286004.0,652236.1,5340801.4,4704682.5,,1.4805
Africa,Soya beans,2021,10108297.200000001,511004.0,912920.1000000001,5695518.699999999,5550698.5,,1.4926
Africa,Soya beans,2022,8497553.4,528003.7999999999,1432920.0,3397712.5999999996,6549760.5,,1.5837
Africa,Soya beans,2023,8754179.5,277003.8,1414920.0,4399338.899999999,5518760.5,,1.3312
Africa,Soya beans,2024,9561176.299999999,401003.8,1120923.1,5011338.800000001,5794760.5,,1.3964
Africa,Wheat,2004,48589308.900000006,12616000.200000001,1266110.2000000002,31277955.7,21724463.0,,2.1973
Africa,Wheat,2005,50617065.199999996,12346100.200000001,1177023.7,30747745.599999998,20776443.0,,2.1273
Africa,Wheat,2006,52434899.5,11867970.4,1301239.6,28638152.900000002,24619856.1,,2.4362
Africa,Wheat,2007,53854260.5,9439750.4,1383928.5,34168405.8,18641562.900000002,,2.0231
Africa,Wheat,2008,56308381.5,9566100.3,1121947.4,37780547.2,19776131.4,,2.2548
Africa,Wheat,2009,58733895.6,12939490.299999999,1847712.9,38140016.199999996,25814982.2,,2.5297
Africa,Wheat,2010,60503171.1,12764200.2,891537.4,39964225.3,21255192.8,,2.2928
Africa,Wheat,2011,64529249.900000006,15487650.2,974938.6,42876805.5,25350832.8,,2.5874
Africa,Wheat,2012,65849401.3,13211050.2,1059926.8,40029235.2,24603492.7,,2.4247
Africa,Wheat,2013,68010629.8,17018000.3,1011928.2,44771005.2,28058502.7,,2.8166
Africa,Wheat,2014,69400821.7,20044500.3,1187476.2,47675718.0,25939079.8,,2.6511
Africa,Wheat,2015,72682181.0,24559300.3,869896.7999999999,48916675.0,29150202.6,,2.8613
Africa,Wheat,2016,73911126.8,23086400.2,799710.7,49828792.300000004,23409145.1,,2.4837
Africa,Wheat,2017,75547785.60000001,22409400.2,1077151.9000000001,49314434.6,26633502.799999997,,2.5532
Africa,Wheat,2018,77051377.7,21776520.2,1332830.0,48587854.7,29163472.8,,2.9083
Africa,Wheat,2019,77738212.19999999,20432220.2,1108965.5,51005384.9,26497492.8,,2.7838
Africa,Wheat,2020,79316744.60000001,17471620.200000003,1039483.2,51968284.9,25427342.799999997,,2.611
Africa,Wheat,2021,78664642.5,17397320.2,1136035.5,48995825.1,30730552.8,,3.4969
Africa,Wheat,2022,79046687.69999999,14666320.2,1436470.3,51617205.199999996,26134952.8,,2.9006
Africa,Wheat,2023,79818799.3,13944320.2,1521958.7,54624905.0,25993852.900000002,,3.0106
Africa,Wheat,2024,81447680.0,13304329.2,1112962.0,56471005.0,25449645.9,,2.9518
Argentina,Beef and veal,2004,2395806.0,0.0,635237.8,2811.7000000000003,3028232.1999999997,,
Argentina,Beef and veal,2005,2379357.1999999997,0.0,771735.2,3192.1,3147900.3,,
Argentina,Beef and veal,2006,2475540.9,0.0,565342.5,3676.8,3037206.6,,
Argentina,Beef and veal,2007,2687746.0999999996,0.0,539216.4,3058.0,3223904.5999999996,,
Argentina,Beef and veal,2008,2705481.5,0.0,429359.8,2937.5,3131903.9,,
Argentina,Beef and veal,2009,2715873.8,0.0,661577.9,856.8,3376594.9,,
Argentina,Beef and veal,2010,2318046.4000000004,0.0,309874.0,1920.4,2626000.0,,
Argentina,Beef and veal,2011,2250357.8000000003,0.0,250892.69999999998,4000.0,2497250.5,,
Argentina,Beef and veal,2012,2418997.8000000003,0.0,183817.4,7000.0,2595815.2,,
